RMSE: 0.276526
generatedErrors : 2294
Accuracy :Accuracy :92.35333333333334%
Expected=6000650, Predicted=6000650 (err=0)
Expected=2659820, Predicted=2659820 (err=0)
Expected=8223857, Predicted=8223857 (err=0)
Expected=559156, Predicted=559156 (err=0)
Expected=7330492, Predicted=7330492 (err=0)
Expected=7042805, Predicted=7042805 (err=0)
Expected=7151383, Predicted=7151383 (err=0)
Expected=4992457, Predicted=4992457 (err=0)
Expected=923535, Predicted=923535 (err=0)
Expected=3556711, Predicted=3556711 (err=0)
Expected=2377819, Predicted=2377819 (err=0)
Expected=8809972, Predicted=8809972 (err=0)
Expected=7432484, Predicted=7432484 (err=0)
Expected=759494, Predicted=759494 (err=0)
Expected=7741279, Predicted=7741279 (err=0)
Expected=9416953, Predicted=9416952 (err=1)
Expected=6259497, Predicted=6259497 (err=0)
Expected=9146931, Predicted=9146932 (err=-1)
Expected=5513854, Predicted=5513854 (err=0)
Expected=7298162, Predicted=7298162 (err=0)
Expected=5421155, Predicted=5421155 (err=0)
Expected=3764475, Predicted=3764475 (err=0)
Expected=5001072, Predicted=5001072 (err=0)
Expected=8451028, Predicted=8451028 (err=0)
Expected=7032702, Predicted=7032702 (err=0)
Expected=5765667, Predicted=5765667 (err=0)
Expected=6288646, Predicted=6288646 (err=0)
Expected=2029615, Predicted=2029615 (err=0)
Expected=6758956, Predicted=6758956 (err=0)
Expected=5556666, Predicted=5556666 (err=0)
Expected=265646, Predicted=265646 (err=0)
Expected=3289923, Predicted=3289923 (err=0)
Expected=2321720, Predicted=2321720 (err=0)
Expected=3974468, Predicted=3974468 (err=0)
Expected=1408019, Predicted=1408019 (err=0)
Expected=8794455, Predicted=8794456 (err=-1)
Expected=3839366, Predicted=3839366 (err=0)
Expected=1537236, Predicted=1537236 (err=0)
Expected=5701949, Predicted=5701949 (err=0)
Expected=6966742, Predicted=6966742 (err=0)
Expected=1991023, Predicted=1991023 (err=0)
Expected=4273305, Predicted=4273305 (err=0)
Expected=1856448, Predicted=1856448 (err=0)
Expected=7815308, Predicted=7815308 (err=0)
Expected=356820, Predicted=356820 (err=0)
Expected=2477033, Predicted=2477033 (err=0)
Expected=1450439, Predicted=1450439 (err=0)
Expected=4489732, Predicted=4489732 (err=0)
Expected=4222240, Predicted=4222240 (err=0)
Expected=4160426, Predicted=4160426 (err=0)
Expected=3457074, Predicted=3457074 (err=0)
Expected=6026949, Predicted=6026949 (err=0)
Expected=9045129, Predicted=9045129 (err=0)
Expected=2503138, Predicted=2503138 (err=0)
Expected=5262762, Predicted=5262762 (err=0)
Expected=9081554, Predicted=9081554 (err=0)
Expected=3193256, Predicted=3193256 (err=0)
Expected=5953075, Predicted=5953075 (err=0)
Expected=2830192, Predicted=2830192 (err=0)
Expected=2566755, Predicted=2566755 (err=0)
Expected=9954459, Predicted=9954458 (err=1)
Expected=4808886, Predicted=4808886 (err=0)
Expected=9599251, Predicted=9599251 (err=0)
Expected=1005016, Predicted=1005016 (err=0)
Expected=9803818, Predicted=9803817 (err=1)
Expected=7407576, Predicted=7407576 (err=0)
Expected=7063952, Predicted=7063952 (err=0)
Expected=7529831, Predicted=7529831 (err=0)
Expected=2816839, Predicted=2816839 (err=0)
Expected=1568390, Predicted=1568390 (err=0)
Expected=6149173, Predicted=6149173 (err=0)
Expected=6794986, Predicted=6794986 (err=0)
Expected=2724499, Predicted=2724499 (err=0)
Expected=5987587, Predicted=5987587 (err=0)
Expected=8745741, Predicted=8745741 (err=0)
Expected=9643949, Predicted=9643949 (err=0)
Expected=1322348, Predicted=1322348 (err=0)
Expected=1252570, Predicted=1252570 (err=0)
Expected=6134893, Predicted=6134893 (err=0)
Expected=4642342, Predicted=4642342 (err=0)
Expected=9717153, Predicted=9717152 (err=1)
Expected=2670537, Predicted=2670537 (err=0)
Expected=3921634, Predicted=3921634 (err=0)
Expected=8795539, Predicted=8795539 (err=0)
Expected=2732018, Predicted=2732018 (err=0)
Expected=488257, Predicted=488257 (err=0)
Expected=9090138, Predicted=9090139 (err=-1)
Expected=4344241, Predicted=4344241 (err=0)
Expected=8329889, Predicted=8329889 (err=0)
Expected=8296164, Predicted=8296164 (err=0)
Expected=2741207, Predicted=2741207 (err=0)
Expected=6624757, Predicted=6624757 (err=0)
Expected=8066306, Predicted=8066306 (err=0)
Expected=1942022, Predicted=1942022 (err=0)
Expected=1655378, Predicted=1655378 (err=0)
Expected=903800, Predicted=903800 (err=0)
Expected=8417433, Predicted=8417433 (err=0)
Expected=2986414, Predicted=2986414 (err=0)
Expected=761079, Predicted=761079 (err=0)
Expected=7896334, Predicted=7896334 (err=0)
Expected=9496893, Predicted=9496893 (err=0)
Expected=9025130, Predicted=9025131 (err=-1)
Expected=2491578, Predicted=2491578 (err=0)
Expected=2277258, Predicted=2277258 (err=0)
Expected=8615, Predicted=8615 (err=0)
Expected=3192493, Predicted=3192493 (err=0)
Expected=4573946, Predicted=4573946 (err=0)
Expected=3495313, Predicted=3495313 (err=0)
Expected=7777437, Predicted=7777437 (err=0)
Expected=8516707, Predicted=8516707 (err=0)
Expected=6220153, Predicted=6220153 (err=0)
Expected=8454902, Predicted=8454902 (err=0)
Expected=9095377, Predicted=9095377 (err=0)
Expected=2923413, Predicted=2923413 (err=0)
Expected=3336165, Predicted=3336165 (err=0)
Expected=6701698, Predicted=6701698 (err=0)
Expected=5121726, Predicted=5121726 (err=0)
Expected=7737700, Predicted=7737700 (err=0)
Expected=6347217, Predicted=6347217 (err=0)
Expected=5490538, Predicted=5490538 (err=0)
Expected=1905060, Predicted=1905060 (err=0)
Expected=7863246, Predicted=7863246 (err=0)
Expected=8811456, Predicted=8811457 (err=-1)
Expected=6050713, Predicted=6050713 (err=0)
Expected=4894768, Predicted=4894768 (err=0)
Expected=8260044, Predicted=8260044 (err=0)
Expected=2532972, Predicted=2532972 (err=0)
Expected=8861567, Predicted=8861567 (err=0)
Expected=6449308, Predicted=6449308 (err=0)
Expected=7054350, Predicted=7054350 (err=0)
Expected=2193322, Predicted=2193322 (err=0)
Expected=3468795, Predicted=3468795 (err=0)
Expected=1588431, Predicted=1588431 (err=0)
Expected=3972083, Predicted=3972083 (err=0)
Expected=792520, Predicted=792520 (err=0)
Expected=3217017, Predicted=3217017 (err=0)
Expected=2033056, Predicted=2033056 (err=0)
Expected=6939670, Predicted=6939670 (err=0)
Expected=3436016, Predicted=3436016 (err=0)
Expected=2526029, Predicted=2526029 (err=0)
Expected=9857066, Predicted=9857066 (err=0)
Expected=5316468, Predicted=5316468 (err=0)
Expected=39465, Predicted=39465 (err=0)
Expected=1221529, Predicted=1221529 (err=0)
Expected=1570343, Predicted=1570343 (err=0)
Expected=183178, Predicted=183178 (err=0)
Expected=4094973, Predicted=4094973 (err=0)
Expected=5142620, Predicted=5142620 (err=0)
Expected=2164519, Predicted=2164519 (err=0)
Expected=8106873, Predicted=8106873 (err=0)
Expected=681527, Predicted=681527 (err=0)
Expected=1772287, Predicted=1772287 (err=0)
Expected=2797225, Predicted=2797225 (err=0)
Expected=7800940, Predicted=7800940 (err=0)
Expected=5019644, Predicted=5019644 (err=0)
Expected=5675833, Predicted=5675833 (err=0)
Expected=1711483, Predicted=1711483 (err=0)
Expected=9230705, Predicted=9230705 (err=0)
Expected=5796255, Predicted=5796255 (err=0)
Expected=3257716, Predicted=3257716 (err=0)
Expected=7700019, Predicted=7700019 (err=0)
Expected=2672559, Predicted=2672559 (err=0)
Expected=3193726, Predicted=3193726 (err=0)
Expected=7338201, Predicted=7338201 (err=0)
Expected=7755532, Predicted=7755532 (err=0)
Expected=5896053, Predicted=5896053 (err=0)
Expected=9673574, Predicted=9673573 (err=1)
Expected=8255925, Predicted=8255925 (err=0)
Expected=5416177, Predicted=5416177 (err=0)
Expected=1863301, Predicted=1863301 (err=0)
Expected=7171071, Predicted=7171071 (err=0)
Expected=9018677, Predicted=9018677 (err=0)
Expected=6113285, Predicted=6113285 (err=0)
Expected=7149141, Predicted=7149141 (err=0)
Expected=6900349, Predicted=6900349 (err=0)
Expected=3587977, Predicted=3587977 (err=0)
Expected=9323983, Predicted=9323984 (err=-1)
Expected=8537898, Predicted=8537898 (err=0)
Expected=9836386, Predicted=9836385 (err=1)
Expected=6288632, Predicted=6288632 (err=0)
Expected=9153698, Predicted=9153699 (err=-1)
Expected=3589914, Predicted=3589914 (err=0)
Expected=1897472, Predicted=1897472 (err=0)
Expected=1861253, Predicted=1861253 (err=0)
Expected=2632030, Predicted=2632030 (err=0)
Expected=286684, Predicted=286684 (err=0)
Expected=6784585, Predicted=6784585 (err=0)
Expected=8034186, Predicted=8034186 (err=0)
Expected=7512733, Predicted=7512733 (err=0)
Expected=2439221, Predicted=2439221 (err=0)
Expected=8211810, Predicted=8211810 (err=0)
Expected=2448644, Predicted=2448644 (err=0)
Expected=3521827, Predicted=3521827 (err=0)
Expected=8948832, Predicted=8948833 (err=-1)
Expected=2379224, Predicted=2379224 (err=0)
Expected=2010587, Predicted=2010587 (err=0)
Expected=1190510, Predicted=1190510 (err=0)
Expected=8916936, Predicted=8916937 (err=-1)
Expected=2746523, Predicted=2746523 (err=0)
Expected=7929170, Predicted=7929170 (err=0)
Expected=3639696, Predicted=3639696 (err=0)
Expected=875318, Predicted=875318 (err=0)
Expected=3634143, Predicted=3634143 (err=0)
Expected=562043, Predicted=562043 (err=0)
Expected=589220, Predicted=589220 (err=0)
Expected=7049463, Predicted=7049463 (err=0)
Expected=1403314, Predicted=1403314 (err=0)
Expected=9297785, Predicted=9297786 (err=-1)
Expected=1168314, Predicted=1168314 (err=0)
Expected=9172049, Predicted=9172050 (err=-1)
Expected=8460319, Predicted=8460319 (err=0)
Expected=6904005, Predicted=6904005 (err=0)
Expected=2074382, Predicted=2074382 (err=0)
Expected=5486155, Predicted=5486155 (err=0)
Expected=7325225, Predicted=7325225 (err=0)
Expected=3826299, Predicted=3826299 (err=0)
Expected=3579049, Predicted=3579049 (err=0)
Expected=6509253, Predicted=6509253 (err=0)
Expected=5891964, Predicted=5891964 (err=0)
Expected=3285310, Predicted=3285310 (err=0)
Expected=203771, Predicted=203771 (err=0)
Expected=7543128, Predicted=7543128 (err=0)
Expected=4111707, Predicted=4111707 (err=0)
Expected=5182314, Predicted=5182314 (err=0)
Expected=339459, Predicted=339459 (err=0)
Expected=8456037, Predicted=8456037 (err=0)
Expected=7124338, Predicted=7124338 (err=0)
Expected=7178077, Predicted=7178077 (err=0)
Expected=8412505, Predicted=8412505 (err=0)
Expected=9531635, Predicted=9531634 (err=1)
Expected=9580572, Predicted=9580572 (err=0)
Expected=4901739, Predicted=4901739 (err=0)
Expected=7693412, Predicted=7693412 (err=0)
Expected=693248, Predicted=693248 (err=0)
Expected=1600185, Predicted=1600185 (err=0)
Expected=2486527, Predicted=2486527 (err=0)
Expected=7209633, Predicted=7209633 (err=0)
Expected=1616123, Predicted=1616123 (err=0)
Expected=3726257, Predicted=3726257 (err=0)
Expected=9609979, Predicted=9609978 (err=1)
Expected=56129, Predicted=56129 (err=0)
Expected=7242938, Predicted=7242938 (err=0)
Expected=312128, Predicted=312128 (err=0)
Expected=1898033, Predicted=1898033 (err=0)
Expected=8687052, Predicted=8687052 (err=0)
Expected=9379623, Predicted=9379622 (err=1)
Expected=7915586, Predicted=7915586 (err=0)
Expected=9029882, Predicted=9029883 (err=-1)
Expected=2575914, Predicted=2575914 (err=0)
Expected=816481, Predicted=816481 (err=0)
Expected=2454816, Predicted=2454816 (err=0)
Expected=5413923, Predicted=5413923 (err=0)
Expected=4509766, Predicted=4509766 (err=0)
Expected=9513670, Predicted=9513670 (err=0)
Expected=8622113, Predicted=8622113 (err=0)
Expected=8243082, Predicted=8243082 (err=0)
Expected=1910975, Predicted=1910975 (err=0)
Expected=8777916, Predicted=8777916 (err=0)
Expected=7066724, Predicted=7066724 (err=0)
Expected=5645180, Predicted=5645180 (err=0)
Expected=8736278, Predicted=8736278 (err=0)
Expected=1359972, Predicted=1359972 (err=0)
Expected=1499433, Predicted=1499433 (err=0)
Expected=9018843, Predicted=9018844 (err=-1)
Expected=5487953, Predicted=5487953 (err=0)
Expected=9133266, Predicted=9133267 (err=-1)
Expected=7183457, Predicted=7183457 (err=0)
Expected=9746720, Predicted=9746720 (err=0)
Expected=9953489, Predicted=9953488 (err=1)
Expected=6235925, Predicted=6235925 (err=0)
Expected=8230422, Predicted=8230422 (err=0)
Expected=6452642, Predicted=6452642 (err=0)
Expected=4151747, Predicted=4151747 (err=0)
Expected=3578114, Predicted=3578114 (err=0)
Expected=4607638, Predicted=4607638 (err=0)
Expected=8616092, Predicted=8616092 (err=0)
Expected=1562439, Predicted=1562439 (err=0)
Expected=2935794, Predicted=2935794 (err=0)
Expected=8194231, Predicted=8194231 (err=0)
Expected=5585278, Predicted=5585278 (err=0)
Expected=9470654, Predicted=9470654 (err=0)
Expected=1754236, Predicted=1754236 (err=0)
Expected=3396433, Predicted=3396433 (err=0)
Expected=9960155, Predicted=9960154 (err=1)
Expected=3753783, Predicted=3753783 (err=0)
Expected=4970097, Predicted=4970097 (err=0)
Expected=70829, Predicted=70829 (err=0)
Expected=8013791, Predicted=8013791 (err=0)
Expected=9522821, Predicted=9522820 (err=1)
Expected=7078220, Predicted=7078220 (err=0)
Expected=5754727, Predicted=5754727 (err=0)
Expected=7372613, Predicted=7372613 (err=0)
Expected=6731668, Predicted=6731668 (err=0)
Expected=8878851, Predicted=8878852 (err=-1)
Expected=8709439, Predicted=8709439 (err=0)
Expected=579239, Predicted=579239 (err=0)
Expected=5283901, Predicted=5283901 (err=0)
Expected=5294578, Predicted=5294578 (err=0)
Expected=9283278, Predicted=9283279 (err=-1)
Expected=8383555, Predicted=8383555 (err=0)
Expected=5133307, Predicted=5133307 (err=0)
Expected=6773952, Predicted=6773952 (err=0)
Expected=9051306, Predicted=9051307 (err=-1)
Expected=7388586, Predicted=7388586 (err=0)
Expected=3776827, Predicted=3776827 (err=0)
Expected=3644989, Predicted=3644989 (err=0)
Expected=6169786, Predicted=6169786 (err=0)
Expected=7221573, Predicted=7221573 (err=0)
Expected=3127546, Predicted=3127546 (err=0)
Expected=8816174, Predicted=8816174 (err=0)
Expected=5885013, Predicted=5885013 (err=0)
Expected=1823683, Predicted=1823683 (err=0)
Expected=64538, Predicted=64538 (err=0)
Expected=6706875, Predicted=6706875 (err=0)
Expected=4174358, Predicted=4174358 (err=0)
Expected=5226813, Predicted=5226813 (err=0)
Expected=9480167, Predicted=9480166 (err=1)
Expected=4596600, Predicted=4596600 (err=0)
Expected=9966417, Predicted=9966416 (err=1)
Expected=6626141, Predicted=6626141 (err=0)
Expected=6256209, Predicted=6256209 (err=0)
Expected=4944314, Predicted=4944314 (err=0)
Expected=5721774, Predicted=5721774 (err=0)
Expected=1411147, Predicted=1411147 (err=0)
Expected=7830576, Predicted=7830576 (err=0)
Expected=8450568, Predicted=8450568 (err=0)
Expected=5938341, Predicted=5938341 (err=0)
Expected=9191710, Predicted=9191710 (err=0)
Expected=1307479, Predicted=1307479 (err=0)
Expected=2768105, Predicted=2768105 (err=0)
Expected=805197, Predicted=805197 (err=0)
Expected=8842391, Predicted=8842391 (err=0)
Expected=5250342, Predicted=5250342 (err=0)
Expected=9071036, Predicted=9071037 (err=-1)
Expected=1363162, Predicted=1363162 (err=0)
Expected=5906482, Predicted=5906482 (err=0)
Expected=9473418, Predicted=9473417 (err=1)
Expected=2917687, Predicted=2917687 (err=0)
Expected=734059, Predicted=734059 (err=0)
Expected=4251048, Predicted=4251048 (err=0)
Expected=9313063, Predicted=9313064 (err=-1)
Expected=8597003, Predicted=8597003 (err=0)
Expected=6412395, Predicted=6412395 (err=0)
Expected=6537669, Predicted=6537669 (err=0)
Expected=6895792, Predicted=6895792 (err=0)
Expected=4821451, Predicted=4821451 (err=0)
Expected=8059999, Predicted=8059999 (err=0)
Expected=565509, Predicted=565509 (err=0)
Expected=6101674, Predicted=6101674 (err=0)
Expected=5318100, Predicted=5318100 (err=0)
Expected=1506893, Predicted=1506893 (err=0)
Expected=6953083, Predicted=6953083 (err=0)
Expected=8921175, Predicted=8921176 (err=-1)
Expected=4423537, Predicted=4423537 (err=0)
Expected=9768968, Predicted=9768968 (err=0)
Expected=1528095, Predicted=1528095 (err=0)
Expected=7014787, Predicted=7014787 (err=0)
Expected=9993223, Predicted=9993222 (err=1)
Expected=6841908, Predicted=6841908 (err=0)
Expected=1391026, Predicted=1391026 (err=0)
Expected=8489980, Predicted=8489980 (err=0)
Expected=1656500, Predicted=1656500 (err=0)
Expected=7685490, Predicted=7685490 (err=0)
Expected=2411680, Predicted=2411680 (err=0)
Expected=2505861, Predicted=2505861 (err=0)
Expected=7233438, Predicted=7233438 (err=0)
Expected=8386794, Predicted=8386794 (err=0)
Expected=4405759, Predicted=4405759 (err=0)
Expected=8040672, Predicted=8040672 (err=0)
Expected=1368381, Predicted=1368381 (err=0)
Expected=1454902, Predicted=1454902 (err=0)
Expected=4735132, Predicted=4735132 (err=0)
Expected=3458125, Predicted=3458125 (err=0)
Expected=7966491, Predicted=7966491 (err=0)
Expected=9095626, Predicted=9095626 (err=0)
Expected=2052270, Predicted=2052270 (err=0)
Expected=6197965, Predicted=6197965 (err=0)
Expected=6505456, Predicted=6505456 (err=0)
Expected=4082435, Predicted=4082435 (err=0)
Expected=8609188, Predicted=8609188 (err=0)
Expected=932703, Predicted=932703 (err=0)
Expected=855776, Predicted=855776 (err=0)
Expected=4468717, Predicted=4468717 (err=0)
Expected=505087, Predicted=505087 (err=0)
Expected=895938, Predicted=895938 (err=0)
Expected=3652531, Predicted=3652531 (err=0)
Expected=3953298, Predicted=3953298 (err=0)
Expected=4590586, Predicted=4590586 (err=0)
Expected=8940970, Predicted=8940970 (err=0)
Expected=2382267, Predicted=2382267 (err=0)
Expected=9515525, Predicted=9515525 (err=0)
Expected=5164145, Predicted=5164145 (err=0)
Expected=8284062, Predicted=8284062 (err=0)
Expected=8170141, Predicted=8170141 (err=0)
Expected=3160306, Predicted=3160306 (err=0)
Expected=3717648, Predicted=3717648 (err=0)
Expected=5877249, Predicted=5877249 (err=0)
Expected=1927239, Predicted=1927239 (err=0)
Expected=3122793, Predicted=3122793 (err=0)
Expected=2153552, Predicted=2153552 (err=0)
Expected=8577105, Predicted=8577105 (err=0)
Expected=3548048, Predicted=3548048 (err=0)
Expected=9779531, Predicted=9779530 (err=1)
Expected=6022073, Predicted=6022073 (err=0)
Expected=8009172, Predicted=8009172 (err=0)
Expected=9519861, Predicted=9519860 (err=1)
Expected=3627673, Predicted=3627673 (err=0)
Expected=5696178, Predicted=5696178 (err=0)
Expected=4197929, Predicted=4197929 (err=0)
Expected=7380865, Predicted=7380865 (err=0)
Expected=6813658, Predicted=6813658 (err=0)
Expected=6286800, Predicted=6286800 (err=0)
Expected=7422395, Predicted=7422395 (err=0)
Expected=5396602, Predicted=5396602 (err=0)
Expected=3430952, Predicted=3430952 (err=0)
Expected=1389243, Predicted=1389243 (err=0)
Expected=8733665, Predicted=8733665 (err=0)
Expected=5016388, Predicted=5016388 (err=0)
Expected=601990, Predicted=601990 (err=0)
Expected=2349066, Predicted=2349066 (err=0)
Expected=4282086, Predicted=4282086 (err=0)
Expected=8453083, Predicted=8453083 (err=0)
Expected=4939499, Predicted=4939499 (err=0)
Expected=6594405, Predicted=6594405 (err=0)
Expected=7241923, Predicted=7241923 (err=0)
Expected=6527013, Predicted=6527013 (err=0)
Expected=1749586, Predicted=1749586 (err=0)
Expected=194885, Predicted=194885 (err=0)
Expected=6483651, Predicted=6483651 (err=0)
Expected=3266816, Predicted=3266816 (err=0)
Expected=7272694, Predicted=7272694 (err=0)
Expected=2700713, Predicted=2700713 (err=0)
Expected=4146299, Predicted=4146299 (err=0)
Expected=4933583, Predicted=4933583 (err=0)
Expected=6332293, Predicted=6332293 (err=0)
Expected=540348, Predicted=540348 (err=0)
Expected=7153779, Predicted=7153779 (err=0)
Expected=7988131, Predicted=7988131 (err=0)
Expected=5709027, Predicted=5709027 (err=0)
Expected=9999125, Predicted=9999124 (err=1)
Expected=6872944, Predicted=6872944 (err=0)
Expected=3538218, Predicted=3538218 (err=0)
Expected=694080, Predicted=694080 (err=0)
Expected=6076584, Predicted=6076584 (err=0)
Expected=6112872, Predicted=6112872 (err=0)
Expected=4935907, Predicted=4935907 (err=0)
Expected=8045698, Predicted=8045698 (err=0)
Expected=6855412, Predicted=6855412 (err=0)
Expected=1785034, Predicted=1785034 (err=0)
Expected=4621828, Predicted=4621828 (err=0)
Expected=4824922, Predicted=4824922 (err=0)
Expected=2269030, Predicted=2269030 (err=0)
Expected=6551688, Predicted=6551688 (err=0)
Expected=8172540, Predicted=8172540 (err=0)
Expected=5506781, Predicted=5506781 (err=0)
Expected=2342703, Predicted=2342703 (err=0)
Expected=4890186, Predicted=4890186 (err=0)
Expected=6038650, Predicted=6038650 (err=0)
Expected=497407, Predicted=497407 (err=0)
Expected=1666928, Predicted=1666928 (err=0)
Expected=5029768, Predicted=5029768 (err=0)
Expected=5411099, Predicted=5411099 (err=0)
Expected=7574943, Predicted=7574943 (err=0)
Expected=3379128, Predicted=3379128 (err=0)
Expected=1169562, Predicted=1169562 (err=0)
Expected=8639232, Predicted=8639232 (err=0)
Expected=5878056, Predicted=5878056 (err=0)
Expected=3402471, Predicted=3402471 (err=0)
Expected=6743235, Predicted=6743235 (err=0)
Expected=8980512, Predicted=8980513 (err=-1)
Expected=8920470, Predicted=8920470 (err=0)
Expected=4821026, Predicted=4821026 (err=0)
Expected=4389552, Predicted=4389552 (err=0)
Expected=6783833, Predicted=6783833 (err=0)
Expected=1825868, Predicted=1825868 (err=0)
Expected=7119077, Predicted=7119077 (err=0)
Expected=2434866, Predicted=2434866 (err=0)
Expected=3796640, Predicted=3796640 (err=0)
Expected=7186979, Predicted=7186979 (err=0)
Expected=6061007, Predicted=6061007 (err=0)
Expected=3071191, Predicted=3071191 (err=0)
Expected=2191191, Predicted=2191191 (err=0)
Expected=3356514, Predicted=3356514 (err=0)
Expected=5666227, Predicted=5666227 (err=0)
Expected=5235237, Predicted=5235237 (err=0)
Expected=5586867, Predicted=5586867 (err=0)
Expected=9527771, Predicted=9527770 (err=1)
Expected=1744078, Predicted=1744078 (err=0)
Expected=1951249, Predicted=1951249 (err=0)
Expected=4234882, Predicted=4234882 (err=0)
Expected=1793490, Predicted=1793490 (err=0)
Expected=1680930, Predicted=1680930 (err=0)
Expected=2926049, Predicted=2926049 (err=0)
Expected=376156, Predicted=376156 (err=0)
Expected=3670209, Predicted=3670209 (err=0)
Expected=3535051, Predicted=3535051 (err=0)
Expected=2337155, Predicted=2337155 (err=0)
Expected=314542, Predicted=314542 (err=0)
Expected=2125840, Predicted=2125840 (err=0)
Expected=1870444, Predicted=1870444 (err=0)
Expected=1324508, Predicted=1324508 (err=0)
Expected=8174158, Predicted=8174158 (err=0)
Expected=1688198, Predicted=1688198 (err=0)
Expected=9117266, Predicted=9117267 (err=-1)
Expected=5907431, Predicted=5907431 (err=0)
Expected=925816, Predicted=925816 (err=0)
Expected=4788709, Predicted=4788709 (err=0)
Expected=4907121, Predicted=4907121 (err=0)
Expected=4012260, Predicted=4012260 (err=0)
Expected=7574182, Predicted=7574182 (err=0)
Expected=6036733, Predicted=6036733 (err=0)
Expected=2233753, Predicted=2233753 (err=0)
Expected=6988560, Predicted=6988560 (err=0)
Expected=8094295, Predicted=8094295 (err=0)
Expected=6835139, Predicted=6835139 (err=0)
Expected=1066015, Predicted=1066015 (err=0)
Expected=7179688, Predicted=7179688 (err=0)
Expected=8854149, Predicted=8854150 (err=-1)
Expected=4081617, Predicted=4081617 (err=0)
Expected=9462349, Predicted=9462348 (err=1)
Expected=5402043, Predicted=5402043 (err=0)
Expected=922484, Predicted=922484 (err=0)
Expected=9616796, Predicted=9616795 (err=1)
Expected=7695561, Predicted=7695561 (err=0)
Expected=9688088, Predicted=9688088 (err=0)
Expected=4380928, Predicted=4380928 (err=0)
Expected=7376510, Predicted=7376510 (err=0)
Expected=9527364, Predicted=9527363 (err=1)
Expected=5333486, Predicted=5333486 (err=0)
Expected=1513459, Predicted=1513459 (err=0)
Expected=5532456, Predicted=5532456 (err=0)
Expected=1547170, Predicted=1547170 (err=0)
Expected=9866478, Predicted=9866477 (err=1)
Expected=3793092, Predicted=3793092 (err=0)
Expected=8044920, Predicted=8044920 (err=0)
Expected=2528624, Predicted=2528624 (err=0)
Expected=4611169, Predicted=4611169 (err=0)
Expected=244685, Predicted=244685 (err=0)
Expected=1184732, Predicted=1184732 (err=0)
Expected=8565075, Predicted=8565075 (err=0)
Expected=1321993, Predicted=1321993 (err=0)
Expected=2735937, Predicted=2735937 (err=0)
Expected=4066919, Predicted=4066919 (err=0)
Expected=1168689, Predicted=1168689 (err=0)
Expected=2403690, Predicted=2403690 (err=0)
Expected=7967080, Predicted=7967080 (err=0)
Expected=9532450, Predicted=9532449 (err=1)
Expected=2564170, Predicted=2564170 (err=0)
Expected=7113554, Predicted=7113554 (err=0)
Expected=3746088, Predicted=3746088 (err=0)
Expected=8899288, Predicted=8899289 (err=-1)
Expected=7142572, Predicted=7142572 (err=0)
Expected=8370037, Predicted=8370037 (err=0)
Expected=5222558, Predicted=5222558 (err=0)
Expected=8511360, Predicted=8511360 (err=0)
Expected=2450890, Predicted=2450890 (err=0)
Expected=7197767, Predicted=7197767 (err=0)
Expected=1111879, Predicted=1111879 (err=0)
Expected=6781163, Predicted=6781163 (err=0)
Expected=3421928, Predicted=3421928 (err=0)
Expected=9027735, Predicted=9027736 (err=-1)
Expected=3759731, Predicted=3759731 (err=0)
Expected=8405559, Predicted=8405559 (err=0)
Expected=7179613, Predicted=7179613 (err=0)
Expected=2724996, Predicted=2724996 (err=0)
Expected=4720082, Predicted=4720082 (err=0)
Expected=2244023, Predicted=2244023 (err=0)
Expected=1183491, Predicted=1183491 (err=0)
Expected=3949061, Predicted=3949061 (err=0)
Expected=3880187, Predicted=3880187 (err=0)
Expected=3181481, Predicted=3181481 (err=0)
Expected=6905574, Predicted=6905574 (err=0)
Expected=2068781, Predicted=2068781 (err=0)
Expected=124977, Predicted=124977 (err=0)
Expected=33240, Predicted=33240 (err=0)
Expected=1745788, Predicted=1745788 (err=0)
Expected=8959847, Predicted=8959848 (err=-1)
Expected=132464, Predicted=132464 (err=0)
Expected=6657673, Predicted=6657673 (err=0)
Expected=4694957, Predicted=4694957 (err=0)
Expected=3885457, Predicted=3885457 (err=0)
Expected=3712294, Predicted=3712294 (err=0)
Expected=7419439, Predicted=7419439 (err=0)
Expected=9881326, Predicted=9881325 (err=1)
Expected=8193616, Predicted=8193616 (err=0)
Expected=3574529, Predicted=3574529 (err=0)
Expected=1165030, Predicted=1165030 (err=0)
Expected=2918736, Predicted=2918736 (err=0)
Expected=6747093, Predicted=6747093 (err=0)
Expected=3385029, Predicted=3385029 (err=0)
Expected=1935756, Predicted=1935756 (err=0)
Expected=4854357, Predicted=4854357 (err=0)
Expected=8797929, Predicted=8797929 (err=0)
Expected=1872697, Predicted=1872697 (err=0)
Expected=5333027, Predicted=5333027 (err=0)
Expected=2847113, Predicted=2847113 (err=0)
Expected=6154315, Predicted=6154315 (err=0)
Expected=873408, Predicted=873408 (err=0)
Expected=5398575, Predicted=5398575 (err=0)
Expected=4257921, Predicted=4257921 (err=0)
Expected=9592343, Predicted=9592342 (err=1)
Expected=7243392, Predicted=7243392 (err=0)
Expected=23922, Predicted=23922 (err=0)
Expected=126224, Predicted=126224 (err=0)
Expected=4159168, Predicted=4159168 (err=0)
Expected=4543319, Predicted=4543319 (err=0)
Expected=3236577, Predicted=3236577 (err=0)
Expected=4962105, Predicted=4962105 (err=0)
Expected=9884899, Predicted=9884899 (err=0)
