RMSE: 0.368972
generatedErrors : 6807
Accuracy :Accuracy :86.386%
Expected=2254258, Predicted=2254258 (err=0)
Expected=9957700, Predicted=9957699 (err=1)
Expected=1758186, Predicted=1758186 (err=0)
Expected=5763091, Predicted=5763091 (err=0)
Expected=1953679, Predicted=1953679 (err=0)
Expected=3316819, Predicted=3316819 (err=0)
Expected=2168601, Predicted=2168601 (err=0)
Expected=3779418, Predicted=3779418 (err=0)
Expected=6262002, Predicted=6262002 (err=0)
Expected=4611247, Predicted=4611247 (err=0)
Expected=2600124, Predicted=2600124 (err=0)
Expected=931494, Predicted=931494 (err=0)
Expected=6870632, Predicted=6870632 (err=0)
Expected=5223457, Predicted=5223457 (err=0)
Expected=4913218, Predicted=4913218 (err=0)
Expected=4691890, Predicted=4691890 (err=0)
Expected=6990917, Predicted=6990917 (err=0)
Expected=1322856, Predicted=1322856 (err=0)
Expected=8833545, Predicted=8833545 (err=0)
Expected=339665, Predicted=339665 (err=0)
Expected=4615718, Predicted=4615718 (err=0)
Expected=1753659, Predicted=1753659 (err=0)
Expected=4944108, Predicted=4944108 (err=0)
Expected=994431, Predicted=994431 (err=0)
Expected=9978354, Predicted=9978353 (err=1)
Expected=3507101, Predicted=3507101 (err=0)
Expected=4535289, Predicted=4535289 (err=0)
Expected=736361, Predicted=736361 (err=0)
Expected=1879091, Predicted=1879091 (err=0)
Expected=7873293, Predicted=7873293 (err=0)
Expected=3289596, Predicted=3289596 (err=0)
Expected=259546, Predicted=259546 (err=0)
Expected=3823221, Predicted=3823221 (err=0)
Expected=164983, Predicted=164983 (err=0)
Expected=7784100, Predicted=7784100 (err=0)
Expected=7691841, Predicted=7691841 (err=0)
Expected=3373699, Predicted=3373699 (err=0)
Expected=9643482, Predicted=9643481 (err=1)
Expected=8050736, Predicted=8050737 (err=-1)
Expected=2375085, Predicted=2375085 (err=0)
Expected=5773302, Predicted=5773302 (err=0)
Expected=8683907, Predicted=8683907 (err=0)
Expected=759920, Predicted=759920 (err=0)
Expected=5785761, Predicted=5785761 (err=0)
Expected=2584326, Predicted=2584326 (err=0)
Expected=2045542, Predicted=2045542 (err=0)
Expected=3735601, Predicted=3735601 (err=0)
Expected=4661633, Predicted=4661633 (err=0)
Expected=9953707, Predicted=9953706 (err=1)
Expected=3995776, Predicted=3995776 (err=0)
Expected=1404708, Predicted=1404708 (err=0)
Expected=875319, Predicted=875319 (err=0)
Expected=9360727, Predicted=9360726 (err=1)
Expected=7611430, Predicted=7611430 (err=0)
Expected=2630994, Predicted=2630994 (err=0)
Expected=1694259, Predicted=1694259 (err=0)
Expected=2465127, Predicted=2465127 (err=0)
Expected=136043, Predicted=136043 (err=0)
Expected=2687441, Predicted=2687441 (err=0)
Expected=7458373, Predicted=7458373 (err=0)
Expected=2290678, Predicted=2290678 (err=0)
Expected=353565, Predicted=353565 (err=0)
Expected=896331, Predicted=896331 (err=0)
Expected=6726824, Predicted=6726824 (err=0)
Expected=1543758, Predicted=1543758 (err=0)
Expected=5139720, Predicted=5139720 (err=0)
Expected=6641818, Predicted=6641818 (err=0)
Expected=9018843, Predicted=9018844 (err=-1)
Expected=4917022, Predicted=4917022 (err=0)
Expected=4991446, Predicted=4991446 (err=0)
Expected=8504492, Predicted=8504493 (err=-1)
Expected=6242365, Predicted=6242365 (err=0)
Expected=1284021, Predicted=1284021 (err=0)
Expected=4008580, Predicted=4008580 (err=0)
Expected=987984, Predicted=987984 (err=0)
Expected=82367, Predicted=82367 (err=0)
Expected=4447544, Predicted=4447544 (err=0)
Expected=1266073, Predicted=1266073 (err=0)
Expected=9599798, Predicted=9599797 (err=1)
Expected=4608418, Predicted=4608418 (err=0)
Expected=6129978, Predicted=6129978 (err=0)
Expected=7495185, Predicted=7495185 (err=0)
Expected=8645587, Predicted=8645588 (err=-1)
Expected=4271952, Predicted=4271952 (err=0)
Expected=2814530, Predicted=2814530 (err=0)
Expected=3260818, Predicted=3260818 (err=0)
Expected=9043754, Predicted=9043754 (err=0)
Expected=634872, Predicted=634872 (err=0)
Expected=3308347, Predicted=3308347 (err=0)
Expected=8937410, Predicted=8937411 (err=-1)
Expected=8558690, Predicted=8558691 (err=-1)
Expected=9682490, Predicted=9682490 (err=0)
Expected=7231971, Predicted=7231971 (err=0)
Expected=4202693, Predicted=4202693 (err=0)
Expected=6335801, Predicted=6335801 (err=0)
Expected=9056244, Predicted=9056244 (err=0)
Expected=3873700, Predicted=3873700 (err=0)
Expected=4726002, Predicted=4726002 (err=0)
Expected=6034217, Predicted=6034217 (err=0)
Expected=1662853, Predicted=1662853 (err=0)
Expected=3826687, Predicted=3826687 (err=0)
Expected=4295318, Predicted=4295318 (err=0)
Expected=1938084, Predicted=1938084 (err=0)
Expected=8019587, Predicted=8019587 (err=0)
Expected=7040944, Predicted=7040944 (err=0)
Expected=6645281, Predicted=6645281 (err=0)
Expected=6258807, Predicted=6258807 (err=0)
Expected=9138155, Predicted=9138156 (err=-1)
Expected=6020039, Predicted=6020039 (err=0)
Expected=9661932, Predicted=9661931 (err=1)
Expected=7828837, Predicted=7828837 (err=0)
Expected=4470650, Predicted=4470650 (err=0)
Expected=7027536, Predicted=7027536 (err=0)
Expected=3958165, Predicted=3958165 (err=0)
Expected=8849843, Predicted=8849844 (err=-1)
Expected=6208722, Predicted=6208722 (err=0)
Expected=9695501, Predicted=9695500 (err=1)
Expected=9888911, Predicted=9888911 (err=0)
Expected=3044509, Predicted=3044509 (err=0)
Expected=2839706, Predicted=2839706 (err=0)
Expected=2859951, Predicted=2859951 (err=0)
Expected=2441393, Predicted=2441393 (err=0)
Expected=1392414, Predicted=1392414 (err=0)
Expected=6127628, Predicted=6127628 (err=0)
Expected=3246994, Predicted=3246994 (err=0)
Expected=3463270, Predicted=3463270 (err=0)
Expected=7166398, Predicted=7166398 (err=0)
Expected=1328334, Predicted=1328334 (err=0)
Expected=1773295, Predicted=1773295 (err=0)
Expected=5502634, Predicted=5502634 (err=0)
Expected=3269917, Predicted=3269917 (err=0)
Expected=8002425, Predicted=8002425 (err=0)
Expected=6325047, Predicted=6325047 (err=0)
Expected=6409902, Predicted=6409902 (err=0)
Expected=2923305, Predicted=2923305 (err=0)
Expected=8631936, Predicted=8631936 (err=0)
Expected=4214120, Predicted=4214120 (err=0)
Expected=6319171, Predicted=6319171 (err=0)
Expected=9839730, Predicted=9839730 (err=0)
Expected=6214324, Predicted=6214324 (err=0)
Expected=3765068, Predicted=3765068 (err=0)
Expected=2643251, Predicted=2643251 (err=0)
Expected=7217470, Predicted=7217470 (err=0)
Expected=1952882, Predicted=1952882 (err=0)
Expected=1871861, Predicted=1871861 (err=0)
Expected=7101715, Predicted=7101715 (err=0)
Expected=6382046, Predicted=6382046 (err=0)
Expected=6470751, Predicted=6470751 (err=0)
Expected=1118589, Predicted=1118589 (err=0)
Expected=9433577, Predicted=9433576 (err=1)
Expected=6586065, Predicted=6586065 (err=0)
Expected=2594314, Predicted=2594314 (err=0)
Expected=8912369, Predicted=8912370 (err=-1)
Expected=2965433, Predicted=2965433 (err=0)
Expected=1105330, Predicted=1105330 (err=0)
Expected=7508187, Predicted=7508187 (err=0)
Expected=1074827, Predicted=1074827 (err=0)
Expected=3232665, Predicted=3232665 (err=0)
Expected=2822104, Predicted=2822104 (err=0)
Expected=6372048, Predicted=6372048 (err=0)
Expected=4573007, Predicted=4573007 (err=0)
Expected=2374711, Predicted=2374711 (err=0)
Expected=9123206, Predicted=9123207 (err=-1)
Expected=2380374, Predicted=2380374 (err=0)
Expected=9418882, Predicted=9418882 (err=0)
Expected=9153312, Predicted=9153312 (err=0)
Expected=5720938, Predicted=5720938 (err=0)
Expected=5617687, Predicted=5617687 (err=0)
Expected=4441091, Predicted=4441091 (err=0)
Expected=2532079, Predicted=2532079 (err=0)
Expected=2059392, Predicted=2059392 (err=0)
Expected=5797001, Predicted=5797001 (err=0)
Expected=3684581, Predicted=3684581 (err=0)
Expected=2874365, Predicted=2874365 (err=0)
Expected=1033852, Predicted=1033852 (err=0)
Expected=4304047, Predicted=4304047 (err=0)
Expected=3037112, Predicted=3037112 (err=0)
Expected=2299562, Predicted=2299562 (err=0)
Expected=3456281, Predicted=3456281 (err=0)
Expected=2898738, Predicted=2898738 (err=0)
Expected=9226978, Predicted=9226978 (err=0)
Expected=196845, Predicted=196845 (err=0)
Expected=8885550, Predicted=8885550 (err=0)
Expected=8836042, Predicted=8836043 (err=-1)
Expected=7521930, Predicted=7521930 (err=0)
Expected=744748, Predicted=744748 (err=0)
Expected=9118695, Predicted=9118696 (err=-1)
Expected=4857067, Predicted=4857067 (err=0)
Expected=5629271, Predicted=5629271 (err=0)
Expected=3402546, Predicted=3402546 (err=0)
Expected=8817779, Predicted=8817779 (err=0)
Expected=5641390, Predicted=5641390 (err=0)
Expected=3040166, Predicted=3040166 (err=0)
Expected=8245561, Predicted=8245562 (err=-1)
Expected=6980148, Predicted=6980148 (err=0)
Expected=3447920, Predicted=3447920 (err=0)
Expected=8446781, Predicted=8446782 (err=-1)
Expected=803952, Predicted=803952 (err=0)
Expected=7302097, Predicted=7302097 (err=0)
Expected=3823367, Predicted=3823367 (err=0)
Expected=6019074, Predicted=6019074 (err=0)
Expected=8852452, Predicted=8852453 (err=-1)
Expected=4216739, Predicted=4216739 (err=0)
Expected=340155, Predicted=340155 (err=0)
Expected=8553989, Predicted=8553990 (err=-1)
Expected=5887767, Predicted=5887767 (err=0)
Expected=9584927, Predicted=9584926 (err=1)
Expected=1767120, Predicted=1767120 (err=0)
Expected=3916482, Predicted=3916482 (err=0)
Expected=939797, Predicted=939797 (err=0)
Expected=8232938, Predicted=8232939 (err=-1)
Expected=4789287, Predicted=4789287 (err=0)
Expected=885500, Predicted=885500 (err=0)
Expected=8118280, Predicted=8118281 (err=-1)
Expected=9107655, Predicted=9107656 (err=-1)
Expected=6676304, Predicted=6676304 (err=0)
Expected=6300466, Predicted=6300466 (err=0)
Expected=8887545, Predicted=8887545 (err=0)
Expected=6384470, Predicted=6384470 (err=0)
Expected=9136180, Predicted=9136181 (err=-1)
Expected=8835892, Predicted=8835893 (err=-1)
Expected=6098021, Predicted=6098021 (err=0)
Expected=766332, Predicted=766332 (err=0)
Expected=4699694, Predicted=4699694 (err=0)
Expected=4849748, Predicted=4849748 (err=0)
Expected=9066037, Predicted=9066038 (err=-1)
Expected=7525331, Predicted=7525331 (err=0)
Expected=3172607, Predicted=3172607 (err=0)
Expected=102133, Predicted=102133 (err=0)
Expected=3380483, Predicted=3380483 (err=0)
Expected=9676792, Predicted=9676791 (err=1)
Expected=4787392, Predicted=4787392 (err=0)
Expected=3013296, Predicted=3013296 (err=0)
Expected=7879016, Predicted=7879016 (err=0)
Expected=9740955, Predicted=9740955 (err=0)
Expected=4606928, Predicted=4606928 (err=0)
Expected=4973628, Predicted=4973628 (err=0)
Expected=6032634, Predicted=6032634 (err=0)
Expected=4994025, Predicted=4994025 (err=0)
Expected=9739147, Predicted=9739146 (err=1)
Expected=9064289, Predicted=9064289 (err=0)
Expected=7507192, Predicted=7507192 (err=0)
Expected=4723453, Predicted=4723453 (err=0)
Expected=8684350, Predicted=8684351 (err=-1)
Expected=8775385, Predicted=8775386 (err=-1)
Expected=9650785, Predicted=9650784 (err=1)
Expected=1102593, Predicted=1102593 (err=0)
Expected=2484803, Predicted=2484803 (err=0)
Expected=5333971, Predicted=5333971 (err=0)
Expected=5114921, Predicted=5114921 (err=0)
Expected=5559855, Predicted=5559855 (err=0)
Expected=2142771, Predicted=2142771 (err=0)
Expected=159219, Predicted=159219 (err=0)
Expected=3716492, Predicted=3716492 (err=0)
Expected=8682065, Predicted=8682066 (err=-1)
Expected=5004088, Predicted=5004088 (err=0)
Expected=9232572, Predicted=9232572 (err=0)
Expected=3126284, Predicted=3126284 (err=0)
Expected=1489171, Predicted=1489171 (err=0)
Expected=1781504, Predicted=1781504 (err=0)
Expected=8946639, Predicted=8946639 (err=0)
Expected=9258742, Predicted=9258742 (err=0)
Expected=9567039, Predicted=9567038 (err=1)
Expected=7587558, Predicted=7587558 (err=0)
Expected=2729812, Predicted=2729812 (err=0)
Expected=7060588, Predicted=7060588 (err=0)
Expected=2930533, Predicted=2930533 (err=0)
Expected=3443437, Predicted=3443437 (err=0)
Expected=5179616, Predicted=5179616 (err=0)
Expected=3614537, Predicted=3614537 (err=0)
Expected=5657419, Predicted=5657419 (err=0)
Expected=7794824, Predicted=7794824 (err=0)
Expected=7848958, Predicted=7848958 (err=0)
Expected=1138651, Predicted=1138651 (err=0)
Expected=5888348, Predicted=5888348 (err=0)
Expected=4514350, Predicted=4514350 (err=0)
Expected=2628677, Predicted=2628677 (err=0)
Expected=1510380, Predicted=1510380 (err=0)
Expected=5512162, Predicted=5512162 (err=0)
Expected=3255324, Predicted=3255324 (err=0)
Expected=5292175, Predicted=5292175 (err=0)
Expected=4440717, Predicted=4440717 (err=0)
Expected=6609402, Predicted=6609402 (err=0)
Expected=5674271, Predicted=5674271 (err=0)
Expected=3467107, Predicted=3467107 (err=0)
Expected=9599098, Predicted=9599097 (err=1)
Expected=8813881, Predicted=8813882 (err=-1)
Expected=6482507, Predicted=6482507 (err=0)
Expected=3474638, Predicted=3474638 (err=0)
Expected=9815363, Predicted=9815363 (err=0)
Expected=7244368, Predicted=7244368 (err=0)
Expected=9553349, Predicted=9553348 (err=1)
Expected=6086815, Predicted=6086815 (err=0)
Expected=5777158, Predicted=5777158 (err=0)
Expected=8474682, Predicted=8474683 (err=-1)
Expected=1988052, Predicted=1988052 (err=0)
Expected=5645654, Predicted=5645654 (err=0)
Expected=492912, Predicted=492912 (err=0)
Expected=6336035, Predicted=6336035 (err=0)
Expected=4232337, Predicted=4232337 (err=0)
Expected=4950772, Predicted=4950772 (err=0)
Expected=7712940, Predicted=7712940 (err=0)
Expected=4949914, Predicted=4949914 (err=0)
Expected=8461233, Predicted=8461233 (err=0)
Expected=3138129, Predicted=3138129 (err=0)
Expected=2492016, Predicted=2492016 (err=0)
Expected=8344992, Predicted=8344992 (err=0)
Expected=5559401, Predicted=5559401 (err=0)
Expected=774117, Predicted=774117 (err=0)
Expected=5422810, Predicted=5422810 (err=0)
Expected=7752681, Predicted=7752681 (err=0)
Expected=3975528, Predicted=3975528 (err=0)
Expected=6867587, Predicted=6867587 (err=0)
Expected=536763, Predicted=536763 (err=0)
Expected=7356462, Predicted=7356462 (err=0)
Expected=9016959, Predicted=9016960 (err=-1)
Expected=2695606, Predicted=2695606 (err=0)
Expected=3713385, Predicted=3713385 (err=0)
Expected=3728888, Predicted=3728888 (err=0)
Expected=9993810, Predicted=9993809 (err=1)
Expected=6629807, Predicted=6629807 (err=0)
Expected=1681138, Predicted=1681138 (err=0)
Expected=2562535, Predicted=2562535 (err=0)
Expected=3825858, Predicted=3825858 (err=0)
Expected=5804701, Predicted=5804701 (err=0)
Expected=329311, Predicted=329311 (err=0)
Expected=7270203, Predicted=7270203 (err=0)
Expected=7822985, Predicted=7822985 (err=0)
Expected=7454138, Predicted=7454138 (err=0)
Expected=8865765, Predicted=8865765 (err=0)
Expected=2349020, Predicted=2349020 (err=0)
Expected=7871944, Predicted=7871944 (err=0)
Expected=9419069, Predicted=9419069 (err=0)
Expected=2995747, Predicted=2995747 (err=0)
Expected=454984, Predicted=454984 (err=0)
Expected=6434851, Predicted=6434851 (err=0)
Expected=4723341, Predicted=4723341 (err=0)
Expected=9364991, Predicted=9364991 (err=0)
Expected=8055534, Predicted=8055534 (err=0)
Expected=189052, Predicted=189052 (err=0)
Expected=903515, Predicted=903515 (err=0)
Expected=6612767, Predicted=6612767 (err=0)
Expected=4888678, Predicted=4888678 (err=0)
Expected=1388939, Predicted=1388939 (err=0)
Expected=6731126, Predicted=6731126 (err=0)
Expected=3063904, Predicted=3063904 (err=0)
Expected=2303162, Predicted=2303162 (err=0)
Expected=599145, Predicted=599145 (err=0)
Expected=9362844, Predicted=9362844 (err=0)
Expected=4072736, Predicted=4072736 (err=0)
Expected=2726499, Predicted=2726499 (err=0)
Expected=322299, Predicted=322299 (err=0)
Expected=2985421, Predicted=2985421 (err=0)
Expected=7062499, Predicted=7062499 (err=0)
Expected=5537513, Predicted=5537513 (err=0)
Expected=2477309, Predicted=2477309 (err=0)
Expected=4404055, Predicted=4404055 (err=0)
Expected=518035, Predicted=518035 (err=0)
Expected=9351047, Predicted=9351047 (err=0)
Expected=5247693, Predicted=5247693 (err=0)
Expected=1446329, Predicted=1446329 (err=0)
Expected=22236, Predicted=22236 (err=0)
Expected=5081972, Predicted=5081972 (err=0)
Expected=3620566, Predicted=3620566 (err=0)
Expected=2241837, Predicted=2241837 (err=0)
Expected=5439572, Predicted=5439572 (err=0)
Expected=9223064, Predicted=9223065 (err=-1)
Expected=6284347, Predicted=6284347 (err=0)
Expected=3688240, Predicted=3688240 (err=0)
Expected=3857432, Predicted=3857432 (err=0)
Expected=3128069, Predicted=3128069 (err=0)
Expected=4919397, Predicted=4919397 (err=0)
Expected=5483556, Predicted=5483556 (err=0)
Expected=5193567, Predicted=5193567 (err=0)
Expected=778647, Predicted=778647 (err=0)
Expected=1615546, Predicted=1615546 (err=0)
Expected=6278645, Predicted=6278645 (err=0)
Expected=4826783, Predicted=4826783 (err=0)
Expected=766091, Predicted=766091 (err=0)
Expected=8182555, Predicted=8182555 (err=0)
Expected=1167904, Predicted=1167904 (err=0)
Expected=7974566, Predicted=7974567 (err=-1)
Expected=7883472, Predicted=7883472 (err=0)
Expected=4089517, Predicted=4089517 (err=0)
Expected=2992840, Predicted=2992840 (err=0)
Expected=5464777, Predicted=5464777 (err=0)
Expected=4411612, Predicted=4411612 (err=0)
Expected=5556653, Predicted=5556653 (err=0)
Expected=2631360, Predicted=2631360 (err=0)
Expected=8289287, Predicted=8289288 (err=-1)
Expected=1200828, Predicted=1200828 (err=0)
Expected=8639437, Predicted=8639438 (err=-1)
Expected=9477173, Predicted=9477172 (err=1)
Expected=8181047, Predicted=8181047 (err=0)
Expected=5681356, Predicted=5681356 (err=0)
Expected=3005474, Predicted=3005474 (err=0)
Expected=1778240, Predicted=1778240 (err=0)
Expected=6699380, Predicted=6699380 (err=0)
Expected=719147, Predicted=719147 (err=0)
Expected=3726104, Predicted=3726104 (err=0)
Expected=842414, Predicted=842414 (err=0)
Expected=7581401, Predicted=7581401 (err=0)
Expected=2789773, Predicted=2789773 (err=0)
Expected=9178006, Predicted=9178007 (err=-1)
Expected=9655606, Predicted=9655606 (err=0)
Expected=8515254, Predicted=8515255 (err=-1)
Expected=905883, Predicted=905883 (err=0)
Expected=4176448, Predicted=4176448 (err=0)
Expected=699731, Predicted=699731 (err=0)
Expected=9959471, Predicted=9959471 (err=0)
Expected=8413031, Predicted=8413032 (err=-1)
Expected=6061322, Predicted=6061322 (err=0)
Expected=1018350, Predicted=1018350 (err=0)
Expected=5954435, Predicted=5954435 (err=0)
Expected=9246351, Predicted=9246352 (err=-1)
Expected=2133002, Predicted=2133002 (err=0)
Expected=3777574, Predicted=3777574 (err=0)
Expected=3898873, Predicted=3898873 (err=0)
Expected=5049533, Predicted=5049533 (err=0)
Expected=7086030, Predicted=7086030 (err=0)
Expected=833367, Predicted=833367 (err=0)
Expected=5459175, Predicted=5459175 (err=0)
Expected=2123398, Predicted=2123398 (err=0)
Expected=8389013, Predicted=8389013 (err=0)
Expected=1943881, Predicted=1943881 (err=0)
Expected=3775329, Predicted=3775329 (err=0)
Expected=8551303, Predicted=8551304 (err=-1)
Expected=4043048, Predicted=4043048 (err=0)
Expected=9596658, Predicted=9596657 (err=1)
Expected=1171056, Predicted=1171056 (err=0)
Expected=5779364, Predicted=5779364 (err=0)
Expected=2471869, Predicted=2471869 (err=0)
Expected=3723624, Predicted=3723624 (err=0)
Expected=4451857, Predicted=4451857 (err=0)
Expected=8520656, Predicted=8520657 (err=-1)
Expected=8196737, Predicted=8196738 (err=-1)
Expected=8730968, Predicted=8730969 (err=-1)
Expected=9786764, Predicted=9786763 (err=1)
Expected=4792334, Predicted=4792334 (err=0)
Expected=25783, Predicted=25783 (err=0)
Expected=2175054, Predicted=2175054 (err=0)
Expected=5649651, Predicted=5649651 (err=0)
Expected=7449388, Predicted=7449388 (err=0)
Expected=6954082, Predicted=6954082 (err=0)
Expected=5574860, Predicted=5574860 (err=0)
Expected=1810330, Predicted=1810330 (err=0)
Expected=2569044, Predicted=2569044 (err=0)
Expected=3468520, Predicted=3468520 (err=0)
Expected=8649485, Predicted=8649486 (err=-1)
Expected=6197892, Predicted=6197892 (err=0)
Expected=9597962, Predicted=9597961 (err=1)
Expected=2659499, Predicted=2659499 (err=0)
Expected=7528618, Predicted=7528618 (err=0)
Expected=7750702, Predicted=7750702 (err=0)
Expected=6116242, Predicted=6116242 (err=0)
Expected=7024590, Predicted=7024590 (err=0)
Expected=1663548, Predicted=1663548 (err=0)
Expected=7405416, Predicted=7405416 (err=0)
Expected=7308372, Predicted=7308372 (err=0)
Expected=4532976, Predicted=4532976 (err=0)
Expected=8618366, Predicted=8618367 (err=-1)
Expected=676607, Predicted=676607 (err=0)
Expected=129939, Predicted=129939 (err=0)
Expected=5916676, Predicted=5916676 (err=0)
Expected=6301794, Predicted=6301794 (err=0)
Expected=1657809, Predicted=1657809 (err=0)
Expected=3270814, Predicted=3270814 (err=0)
Expected=5846927, Predicted=5846927 (err=0)
Expected=3110782, Predicted=3110782 (err=0)
Expected=705630, Predicted=705630 (err=0)
Expected=1712789, Predicted=1712789 (err=0)
Expected=9551849, Predicted=9551848 (err=1)
Expected=268597, Predicted=268597 (err=0)
Expected=8911274, Predicted=8911275 (err=-1)
Expected=7977787, Predicted=7977787 (err=0)
Expected=316032, Predicted=316032 (err=0)
Expected=9103481, Predicted=9103482 (err=-1)
Expected=3782370, Predicted=3782370 (err=0)
Expected=7640653, Predicted=7640653 (err=0)
Expected=2788231, Predicted=2788231 (err=0)
Expected=4523878, Predicted=4523878 (err=0)
Expected=6451669, Predicted=6451669 (err=0)
Expected=1621873, Predicted=1621873 (err=0)
Expected=1628049, Predicted=1628049 (err=0)
Expected=819847, Predicted=819847 (err=0)
Expected=9931267, Predicted=9931266 (err=1)
Expected=1982284, Predicted=1982284 (err=0)
Expected=9386384, Predicted=9386383 (err=1)
Expected=5295725, Predicted=5295725 (err=0)
Expected=4034823, Predicted=4034823 (err=0)
Expected=8434921, Predicted=8434922 (err=-1)
Expected=3663890, Predicted=3663890 (err=0)
Expected=7713941, Predicted=7713941 (err=0)
Expected=7858517, Predicted=7858517 (err=0)
Expected=2500469, Predicted=2500469 (err=0)
Expected=5619566, Predicted=5619566 (err=0)
Expected=907510, Predicted=907510 (err=0)
Expected=7244157, Predicted=7244157 (err=0)
Expected=1857827, Predicted=1857827 (err=0)
Expected=3676841, Predicted=3676841 (err=0)
Expected=1712419, Predicted=1712419 (err=0)
Expected=5301559, Predicted=5301559 (err=0)
Expected=2113816, Predicted=2113816 (err=0)
Expected=6472173, Predicted=6472173 (err=0)
Expected=8072631, Predicted=8072631 (err=0)
Expected=662783, Predicted=662783 (err=0)
Expected=4668867, Predicted=4668867 (err=0)
Expected=1288030, Predicted=1288030 (err=0)
Expected=3696790, Predicted=3696790 (err=0)
Expected=1667171, Predicted=1667171 (err=0)
Expected=4948407, Predicted=4948407 (err=0)
Expected=3007232, Predicted=3007232 (err=0)
Expected=1104965, Predicted=1104965 (err=0)
Expected=555843, Predicted=555843 (err=0)
Expected=8735509, Predicted=8735510 (err=-1)
Expected=916752, Predicted=916752 (err=0)
Expected=3336139, Predicted=3336139 (err=0)
Expected=5797507, Predicted=5797507 (err=0)
Expected=1143479, Predicted=1143479 (err=0)
Expected=9730085, Predicted=9730085 (err=0)
Expected=7315245, Predicted=7315245 (err=0)
Expected=9288986, Predicted=9288985 (err=1)
Expected=8974570, Predicted=8974571 (err=-1)
Expected=7664970, Predicted=7664970 (err=0)
Expected=3842870, Predicted=3842870 (err=0)
Expected=9819172, Predicted=9819171 (err=1)
Expected=1059515, Predicted=1059515 (err=0)
Expected=486726, Predicted=486726 (err=0)
Expected=5236762, Predicted=5236762 (err=0)
Expected=565509, Predicted=565509 (err=0)
Expected=4391837, Predicted=4391837 (err=0)
Expected=1336444, Predicted=1336444 (err=0)
Expected=3851349, Predicted=3851349 (err=0)
Expected=7570258, Predicted=7570258 (err=0)
Expected=5846652, Predicted=5846652 (err=0)
Expected=4788530, Predicted=4788530 (err=0)
Expected=9621855, Predicted=9621854 (err=1)
Expected=5026009, Predicted=5026009 (err=0)
Expected=4490517, Predicted=4490517 (err=0)
Expected=9764366, Predicted=9764366 (err=0)
Expected=8099876, Predicted=8099877 (err=-1)
Expected=9753515, Predicted=9753515 (err=0)
Expected=8748231, Predicted=8748232 (err=-1)
Expected=9968202, Predicted=9968202 (err=0)
Expected=4699457, Predicted=4699457 (err=0)
Expected=8735018, Predicted=8735018 (err=0)
Expected=1380942, Predicted=1380942 (err=0)
Expected=5820736, Predicted=5820736 (err=0)
Expected=5356882, Predicted=5356882 (err=0)
Expected=6601274, Predicted=6601274 (err=0)
Expected=1074444, Predicted=1074444 (err=0)
Expected=9871750, Predicted=9871749 (err=1)
Expected=197474, Predicted=197474 (err=0)
Expected=2994444, Predicted=2994444 (err=0)
Expected=578508, Predicted=578508 (err=0)
Expected=1306760, Predicted=1306760 (err=0)
Expected=2236112, Predicted=2236112 (err=0)
Expected=6582741, Predicted=6582741 (err=0)
Expected=7514917, Predicted=7514917 (err=0)
Expected=5670663, Predicted=5670663 (err=0)
Expected=3700099, Predicted=3700099 (err=0)
Expected=1722771, Predicted=1722771 (err=0)
Expected=3820102, Predicted=3820102 (err=0)
Expected=2407864, Predicted=2407864 (err=0)
Expected=9694409, Predicted=9694408 (err=1)
Expected=746958, Predicted=746958 (err=0)
Expected=5595414, Predicted=5595414 (err=0)
Expected=3831901, Predicted=3831901 (err=0)
Expected=6601461, Predicted=6601461 (err=0)
Expected=1942988, Predicted=1942988 (err=0)
Expected=7285091, Predicted=7285091 (err=0)
Expected=5379837, Predicted=5379837 (err=0)
Expected=958642, Predicted=958642 (err=0)
Expected=4321861, Predicted=4321861 (err=0)
Expected=8773614, Predicted=8773615 (err=-1)
Expected=1914123, Predicted=1914123 (err=0)
Expected=3276339, Predicted=3276339 (err=0)
Expected=2588919, Predicted=2588919 (err=0)
Expected=632467, Predicted=632467 (err=0)
Expected=6763944, Predicted=6763944 (err=0)
Expected=4223213, Predicted=4223213 (err=0)
Expected=7051561, Predicted=7051561 (err=0)
Expected=2679477, Predicted=2679477 (err=0)
Expected=9435555, Predicted=9435554 (err=1)
Expected=2142016, Predicted=2142016 (err=0)
Expected=4487948, Predicted=4487948 (err=0)
Expected=9571097, Predicted=9571096 (err=1)
Expected=318728, Predicted=318728 (err=0)
Expected=8694918, Predicted=8694919 (err=-1)
Expected=5980078, Predicted=5980078 (err=0)
Expected=6090409, Predicted=6090409 (err=0)
Expected=1219160, Predicted=1219160 (err=0)
Expected=7593917, Predicted=7593917 (err=0)
Expected=3048853, Predicted=3048853 (err=0)
Expected=6523311, Predicted=6523311 (err=0)
Expected=4328023, Predicted=4328023 (err=0)
Expected=4678490, Predicted=4678490 (err=0)
Expected=5438226, Predicted=5438226 (err=0)
Expected=7843854, Predicted=7843854 (err=0)
Expected=3515543, Predicted=3515543 (err=0)
Expected=1512522, Predicted=1512522 (err=0)
Expected=5930677, Predicted=5930677 (err=0)
Expected=7889243, Predicted=7889243 (err=0)
Expected=6258177, Predicted=6258177 (err=0)
Expected=4725376, Predicted=4725376 (err=0)
Expected=2218500, Predicted=2218500 (err=0)
Expected=5031298, Predicted=5031298 (err=0)
Expected=170955, Predicted=170955 (err=0)
Expected=7008278, Predicted=7008278 (err=0)
Expected=1687495, Predicted=1687495 (err=0)
