RMSE: 0.000000
generatedErrors : 	0
Accuracy :Accuracy :100.0%
Expected=4628825, Predicted=4628825 (err=0)
Expected=5052881, Predicted=5052881 (err=0)
Expected=843358, Predicted=843358 (err=0)
Expected=3851049, Predicted=3851049 (err=0)
Expected=8371537, Predicted=8371537 (err=0)
Expected=3318720, Predicted=3318720 (err=0)
Expected=7647489, Predicted=7647489 (err=0)
Expected=7012760, Predicted=7012760 (err=0)
Expected=4164498, Predicted=4164498 (err=0)
Expected=8794798, Predicted=8794798 (err=0)
Expected=3477652, Predicted=3477652 (err=0)
Expected=2377890, Predicted=2377890 (err=0)
Expected=4431801, Predicted=4431801 (err=0)
Expected=3523602, Predicted=3523602 (err=0)
Expected=9502977, Predicted=9502977 (err=0)
Expected=1969881, Predicted=1969881 (err=0)
Expected=7263754, Predicted=7263754 (err=0)
Expected=7650100, Predicted=7650100 (err=0)
Expected=8878805, Predicted=8878805 (err=0)
Expected=3658947, Predicted=3658947 (err=0)
Expected=9531613, Predicted=9531613 (err=0)
Expected=2203945, Predicted=2203945 (err=0)
Expected=8679592, Predicted=8679592 (err=0)
Expected=507618, Predicted=507618 (err=0)
Expected=5335935, Predicted=5335935 (err=0)
Expected=540719, Predicted=540719 (err=0)
Expected=4270851, Predicted=4270851 (err=0)
Expected=7032782, Predicted=7032782 (err=0)
Expected=6417, Predicted=6417 (err=0)
Expected=369888, Predicted=369888 (err=0)
Expected=9599524, Predicted=9599524 (err=0)
Expected=1005926, Predicted=1005926 (err=0)
Expected=4476994, Predicted=4476994 (err=0)
Expected=8843603, Predicted=8843603 (err=0)
Expected=6406878, Predicted=6406878 (err=0)
Expected=5912088, Predicted=5912088 (err=0)
Expected=858531, Predicted=858531 (err=0)
Expected=4573726, Predicted=4573726 (err=0)
Expected=243480, Predicted=243480 (err=0)
Expected=5342177, Predicted=5342177 (err=0)
Expected=4133575, Predicted=4133575 (err=0)
Expected=7468410, Predicted=7468410 (err=0)
Expected=565135, Predicted=565135 (err=0)
Expected=1217316, Predicted=1217316 (err=0)
Expected=3772164, Predicted=3772164 (err=0)
Expected=5775449, Predicted=5775449 (err=0)
Expected=7009301, Predicted=7009301 (err=0)
Expected=1239527, Predicted=1239527 (err=0)
Expected=4901537, Predicted=4901537 (err=0)
Expected=9216059, Predicted=9216059 (err=0)
Expected=2866157, Predicted=2866157 (err=0)
Expected=2373923, Predicted=2373923 (err=0)
Expected=9027138, Predicted=9027138 (err=0)
Expected=7152052, Predicted=7152052 (err=0)
Expected=7562743, Predicted=7562743 (err=0)
Expected=8135695, Predicted=8135695 (err=0)
Expected=87940, Predicted=87940 (err=0)
Expected=8959751, Predicted=8959751 (err=0)
Expected=7500569, Predicted=7500569 (err=0)
Expected=3781860, Predicted=3781860 (err=0)
Expected=1475856, Predicted=1475856 (err=0)
Expected=6759954, Predicted=6759954 (err=0)
Expected=7466765, Predicted=7466765 (err=0)
Expected=4969463, Predicted=4969463 (err=0)
Expected=4049913, Predicted=4049913 (err=0)
Expected=9485294, Predicted=9485294 (err=0)
Expected=9054215, Predicted=9054215 (err=0)
Expected=5575937, Predicted=5575937 (err=0)
Expected=4020666, Predicted=4020666 (err=0)
Expected=2929094, Predicted=2929094 (err=0)
Expected=1182282, Predicted=1182282 (err=0)
Expected=4737774, Predicted=4737774 (err=0)
Expected=7826971, Predicted=7826971 (err=0)
Expected=5848647, Predicted=5848647 (err=0)
Expected=7667843, Predicted=7667843 (err=0)
Expected=9262458, Predicted=9262458 (err=0)
Expected=6424201, Predicted=6424201 (err=0)
Expected=4380274, Predicted=4380274 (err=0)
Expected=754410, Predicted=754410 (err=0)
Expected=9732178, Predicted=9732178 (err=0)
Expected=3002418, Predicted=3002418 (err=0)
Expected=2444034, Predicted=2444034 (err=0)
Expected=4839269, Predicted=4839269 (err=0)
Expected=931033, Predicted=931033 (err=0)
Expected=3134945, Predicted=3134945 (err=0)
Expected=4948327, Predicted=4948327 (err=0)
Expected=5622621, Predicted=5622621 (err=0)
Expected=9802029, Predicted=9802029 (err=0)
Expected=3334441, Predicted=3334441 (err=0)
Expected=2821476, Predicted=2821476 (err=0)
Expected=2493029, Predicted=2493029 (err=0)
Expected=1868224, Predicted=1868224 (err=0)
Expected=804636, Predicted=804636 (err=0)
Expected=2787532, Predicted=2787532 (err=0)
Expected=3773373, Predicted=3773373 (err=0)
Expected=366423, Predicted=366423 (err=0)
Expected=8081644, Predicted=8081644 (err=0)
Expected=7732574, Predicted=7732574 (err=0)
Expected=5581149, Predicted=5581149 (err=0)
Expected=8157523, Predicted=8157523 (err=0)
Expected=8477347, Predicted=8477347 (err=0)
Expected=5682878, Predicted=5682878 (err=0)
Expected=1071575, Predicted=1071575 (err=0)
Expected=1141549, Predicted=1141549 (err=0)
Expected=9270589, Predicted=9270589 (err=0)
Expected=9617866, Predicted=9617866 (err=0)
Expected=4289762, Predicted=4289762 (err=0)
Expected=9078971, Predicted=9078971 (err=0)
Expected=8156437, Predicted=8156437 (err=0)
Expected=6245660, Predicted=6245660 (err=0)
Expected=5035779, Predicted=5035779 (err=0)
Expected=1644768, Predicted=1644768 (err=0)
Expected=1801481, Predicted=1801481 (err=0)
Expected=7951622, Predicted=7951622 (err=0)
Expected=4047137, Predicted=4047137 (err=0)
Expected=9276487, Predicted=9276487 (err=0)
Expected=4331343, Predicted=4331343 (err=0)
Expected=9084664, Predicted=9084664 (err=0)
Expected=5441656, Predicted=5441656 (err=0)
Expected=6808810, Predicted=6808810 (err=0)
Expected=1632831, Predicted=1632831 (err=0)
Expected=6733209, Predicted=6733209 (err=0)
Expected=7351092, Predicted=7351092 (err=0)
Expected=5418044, Predicted=5418044 (err=0)
Expected=8942410, Predicted=8942410 (err=0)
Expected=4504873, Predicted=4504873 (err=0)
Expected=9513400, Predicted=9513400 (err=0)
Expected=8619099, Predicted=8619099 (err=0)
Expected=9630489, Predicted=9630489 (err=0)
Expected=2660988, Predicted=2660988 (err=0)
Expected=6805386, Predicted=6805386 (err=0)
Expected=3792660, Predicted=3792660 (err=0)
Expected=3638139, Predicted=3638139 (err=0)
Expected=744785, Predicted=744785 (err=0)
Expected=2460873, Predicted=2460873 (err=0)
Expected=2536353, Predicted=2536353 (err=0)
Expected=3131576, Predicted=3131576 (err=0)
Expected=3155862, Predicted=3155862 (err=0)
Expected=3997485, Predicted=3997485 (err=0)
Expected=8188989, Predicted=8188989 (err=0)
Expected=3812249, Predicted=3812249 (err=0)
Expected=3908246, Predicted=3908246 (err=0)
Expected=3502372, Predicted=3502372 (err=0)
Expected=9507872, Predicted=9507872 (err=0)
Expected=2758103, Predicted=2758103 (err=0)
Expected=8306958, Predicted=8306958 (err=0)
Expected=5705216, Predicted=5705216 (err=0)
Expected=8953333, Predicted=8953333 (err=0)
Expected=9851811, Predicted=9851811 (err=0)
Expected=9429662, Predicted=9429662 (err=0)
Expected=4515254, Predicted=4515254 (err=0)
Expected=4965200, Predicted=4965200 (err=0)
Expected=7846882, Predicted=7846882 (err=0)
Expected=2528010, Predicted=2528010 (err=0)
Expected=187275, Predicted=187275 (err=0)
Expected=3513296, Predicted=3513296 (err=0)
Expected=315206, Predicted=315206 (err=0)
Expected=1910753, Predicted=1910753 (err=0)
Expected=9372825, Predicted=9372825 (err=0)
Expected=8410504, Predicted=8410504 (err=0)
Expected=7592785, Predicted=7592785 (err=0)
Expected=7054059, Predicted=7054059 (err=0)
Expected=9126835, Predicted=9126835 (err=0)
Expected=4398714, Predicted=4398714 (err=0)
Expected=2617787, Predicted=2617787 (err=0)
Expected=5109460, Predicted=5109460 (err=0)
Expected=8576951, Predicted=8576951 (err=0)
Expected=6398013, Predicted=6398013 (err=0)
Expected=2172599, Predicted=2172599 (err=0)
Expected=1906409, Predicted=1906409 (err=0)
Expected=9950307, Predicted=9950307 (err=0)
Expected=5402764, Predicted=5402764 (err=0)
Expected=3523392, Predicted=3523392 (err=0)
Expected=50052, Predicted=50052 (err=0)
Expected=2459066, Predicted=2459066 (err=0)
Expected=9088077, Predicted=9088077 (err=0)
Expected=5665562, Predicted=5665562 (err=0)
Expected=267266, Predicted=267266 (err=0)
Expected=429271, Predicted=429271 (err=0)
Expected=5998335, Predicted=5998335 (err=0)
Expected=1524693, Predicted=1524693 (err=0)
Expected=1280098, Predicted=1280098 (err=0)
Expected=4670915, Predicted=4670915 (err=0)
Expected=7634319, Predicted=7634319 (err=0)
Expected=690287, Predicted=690287 (err=0)
Expected=1341044, Predicted=1341044 (err=0)
Expected=1374262, Predicted=1374262 (err=0)
Expected=3394432, Predicted=3394432 (err=0)
Expected=1985870, Predicted=1985870 (err=0)
Expected=2136796, Predicted=2136796 (err=0)
Expected=1634292, Predicted=1634292 (err=0)
Expected=7803816, Predicted=7803816 (err=0)
Expected=8810163, Predicted=8810163 (err=0)
Expected=8871415, Predicted=8871415 (err=0)
Expected=9893910, Predicted=9893910 (err=0)
Expected=5583715, Predicted=5583715 (err=0)
Expected=6803950, Predicted=6803950 (err=0)
Expected=869982, Predicted=869982 (err=0)
Expected=7261210, Predicted=7261210 (err=0)
Expected=3689955, Predicted=3689955 (err=0)
Expected=5896296, Predicted=5896296 (err=0)
Expected=4392554, Predicted=4392554 (err=0)
Expected=4002797, Predicted=4002797 (err=0)
Expected=1447466, Predicted=1447466 (err=0)
Expected=8390410, Predicted=8390410 (err=0)
Expected=235557, Predicted=235557 (err=0)
Expected=4235801, Predicted=4235801 (err=0)
Expected=173774, Predicted=173774 (err=0)
Expected=7020044, Predicted=7020044 (err=0)
Expected=5476550, Predicted=5476550 (err=0)
Expected=6772740, Predicted=6772740 (err=0)
Expected=9251566, Predicted=9251566 (err=0)
Expected=691821, Predicted=691821 (err=0)
Expected=2713417, Predicted=2713417 (err=0)
Expected=8004219, Predicted=8004219 (err=0)
Expected=7784754, Predicted=7784754 (err=0)
Expected=2384469, Predicted=2384469 (err=0)
Expected=5361312, Predicted=5361312 (err=0)
Expected=8594330, Predicted=8594330 (err=0)
Expected=72520, Predicted=72520 (err=0)
Expected=2961287, Predicted=2961287 (err=0)
Expected=2233396, Predicted=2233396 (err=0)
Expected=9590172, Predicted=9590172 (err=0)
Expected=8721892, Predicted=8721892 (err=0)
Expected=3134867, Predicted=3134867 (err=0)
Expected=1606129, Predicted=1606129 (err=0)
Expected=7938676, Predicted=7938676 (err=0)
Expected=2447137, Predicted=2447137 (err=0)
Expected=8361330, Predicted=8361330 (err=0)
Expected=9355667, Predicted=9355667 (err=0)
Expected=6469690, Predicted=6469690 (err=0)
Expected=8503122, Predicted=8503122 (err=0)
Expected=8108936, Predicted=8108936 (err=0)
Expected=1089692, Predicted=1089692 (err=0)
Expected=8215200, Predicted=8215200 (err=0)
Expected=5250821, Predicted=5250821 (err=0)
Expected=8939423, Predicted=8939423 (err=0)
Expected=2702317, Predicted=2702317 (err=0)
Expected=6344124, Predicted=6344124 (err=0)
Expected=8009233, Predicted=8009233 (err=0)
Expected=2772259, Predicted=2772259 (err=0)
Expected=9573978, Predicted=9573978 (err=0)
Expected=9797796, Predicted=9797796 (err=0)
Expected=7764085, Predicted=7764085 (err=0)
Expected=618964, Predicted=618964 (err=0)
Expected=4594902, Predicted=4594902 (err=0)
Expected=1049226, Predicted=1049226 (err=0)
Expected=5645916, Predicted=5645916 (err=0)
Expected=2992327, Predicted=2992327 (err=0)
Expected=5098220, Predicted=5098220 (err=0)
Expected=5496428, Predicted=5496428 (err=0)
Expected=1117816, Predicted=1117816 (err=0)
Expected=5406206, Predicted=5406206 (err=0)
Expected=8335125, Predicted=8335125 (err=0)
Expected=622710, Predicted=622710 (err=0)
Expected=6568218, Predicted=6568218 (err=0)
Expected=7467106, Predicted=7467106 (err=0)
Expected=1095190, Predicted=1095190 (err=0)
Expected=9015835, Predicted=9015835 (err=0)
Expected=8344421, Predicted=8344421 (err=0)
Expected=9416646, Predicted=9416646 (err=0)
Expected=1751890, Predicted=1751890 (err=0)
Expected=8308562, Predicted=8308562 (err=0)
Expected=960313, Predicted=960313 (err=0)
Expected=6630574, Predicted=6630574 (err=0)
Expected=6864863, Predicted=6864863 (err=0)
Expected=9490928, Predicted=9490928 (err=0)
Expected=1219078, Predicted=1219078 (err=0)
Expected=7362952, Predicted=7362952 (err=0)
Expected=7099044, Predicted=7099044 (err=0)
Expected=5689614, Predicted=5689614 (err=0)
Expected=5508431, Predicted=5508431 (err=0)
Expected=5100930, Predicted=5100930 (err=0)
Expected=6700654, Predicted=6700654 (err=0)
Expected=9373289, Predicted=9373289 (err=0)
Expected=3971423, Predicted=3971423 (err=0)
Expected=3018932, Predicted=3018932 (err=0)
Expected=7023366, Predicted=7023366 (err=0)
Expected=9376329, Predicted=9376329 (err=0)
Expected=9605891, Predicted=9605891 (err=0)
Expected=4915026, Predicted=4915026 (err=0)
Expected=1765048, Predicted=1765048 (err=0)
Expected=2616611, Predicted=2616611 (err=0)
Expected=6011889, Predicted=6011889 (err=0)
Expected=8624402, Predicted=8624402 (err=0)
Expected=6907033, Predicted=6907033 (err=0)
Expected=5881870, Predicted=5881870 (err=0)
Expected=1616206, Predicted=1616206 (err=0)
Expected=5727271, Predicted=5727271 (err=0)
Expected=1161643, Predicted=1161643 (err=0)
Expected=5381154, Predicted=5381154 (err=0)
Expected=2608475, Predicted=2608475 (err=0)
Expected=7474095, Predicted=7474095 (err=0)
Expected=365023, Predicted=365023 (err=0)
Expected=2830836, Predicted=2830836 (err=0)
Expected=8356734, Predicted=8356734 (err=0)
Expected=2241855, Predicted=2241855 (err=0)
Expected=2352016, Predicted=2352016 (err=0)
Expected=1606285, Predicted=1606285 (err=0)
Expected=5945378, Predicted=5945378 (err=0)
Expected=1459792, Predicted=1459792 (err=0)
Expected=2290781, Predicted=2290781 (err=0)
Expected=7974344, Predicted=7974344 (err=0)
Expected=2707469, Predicted=2707469 (err=0)
Expected=227081, Predicted=227081 (err=0)
Expected=6136254, Predicted=6136254 (err=0)
Expected=3082296, Predicted=3082296 (err=0)
Expected=8316061, Predicted=8316061 (err=0)
Expected=7884581, Predicted=7884581 (err=0)
Expected=3220496, Predicted=3220496 (err=0)
Expected=9386355, Predicted=9386355 (err=0)
Expected=8119498, Predicted=8119498 (err=0)
Expected=4974935, Predicted=4974935 (err=0)
Expected=8783046, Predicted=8783046 (err=0)
Expected=9489467, Predicted=9489467 (err=0)
Expected=7507478, Predicted=7507478 (err=0)
Expected=6790000, Predicted=6790000 (err=0)
Expected=1694635, Predicted=1694635 (err=0)
Expected=1425393, Predicted=1425393 (err=0)
Expected=3942399, Predicted=3942399 (err=0)
Expected=4641563, Predicted=4641563 (err=0)
Expected=5652784, Predicted=5652784 (err=0)
Expected=7463466, Predicted=7463466 (err=0)
Expected=4666677, Predicted=4666677 (err=0)
Expected=8521816, Predicted=8521816 (err=0)
Expected=3807554, Predicted=3807554 (err=0)
Expected=2228504, Predicted=2228504 (err=0)
Expected=1924523, Predicted=1924523 (err=0)
Expected=8700462, Predicted=8700462 (err=0)
Expected=285722, Predicted=285722 (err=0)
Expected=2709803, Predicted=2709803 (err=0)
Expected=3773960, Predicted=3773960 (err=0)
Expected=5566868, Predicted=5566868 (err=0)
Expected=1832273, Predicted=1832273 (err=0)
Expected=8288524, Predicted=8288524 (err=0)
Expected=883863, Predicted=883863 (err=0)
Expected=2258487, Predicted=2258487 (err=0)
Expected=8795505, Predicted=8795505 (err=0)
Expected=7931989, Predicted=7931989 (err=0)
Expected=1553570, Predicted=1553570 (err=0)
Expected=1528377, Predicted=1528377 (err=0)
Expected=3212710, Predicted=3212710 (err=0)
Expected=2343041, Predicted=2343041 (err=0)
Expected=6173751, Predicted=6173751 (err=0)
Expected=5589449, Predicted=5589449 (err=0)
Expected=2294734, Predicted=2294734 (err=0)
Expected=5791788, Predicted=5791788 (err=0)
Expected=8980570, Predicted=8980570 (err=0)
Expected=9601991, Predicted=9601991 (err=0)
Expected=1950329, Predicted=1950329 (err=0)
Expected=3426050, Predicted=3426050 (err=0)
Expected=9543861, Predicted=9543861 (err=0)
Expected=4460033, Predicted=4460033 (err=0)
Expected=2567869, Predicted=2567869 (err=0)
Expected=5133033, Predicted=5133033 (err=0)
Expected=8341743, Predicted=8341743 (err=0)
Expected=7266707, Predicted=7266707 (err=0)
Expected=2148092, Predicted=2148092 (err=0)
Expected=3476459, Predicted=3476459 (err=0)
Expected=1911617, Predicted=1911617 (err=0)
Expected=9524437, Predicted=9524437 (err=0)
Expected=3255764, Predicted=3255764 (err=0)
Expected=9670731, Predicted=9670731 (err=0)
Expected=9236575, Predicted=9236575 (err=0)
Expected=1671735, Predicted=1671735 (err=0)
Expected=3105611, Predicted=3105611 (err=0)
Expected=5686869, Predicted=5686869 (err=0)
Expected=6819167, Predicted=6819167 (err=0)
Expected=3325716, Predicted=3325716 (err=0)
Expected=3361495, Predicted=3361495 (err=0)
Expected=701862, Predicted=701862 (err=0)
Expected=6401179, Predicted=6401179 (err=0)
Expected=6694738, Predicted=6694738 (err=0)
Expected=2401291, Predicted=2401291 (err=0)
Expected=1720240, Predicted=1720240 (err=0)
Expected=9852819, Predicted=9852819 (err=0)
Expected=9643476, Predicted=9643476 (err=0)
Expected=4869856, Predicted=4869856 (err=0)
Expected=1357838, Predicted=1357838 (err=0)
Expected=2954685, Predicted=2954685 (err=0)
Expected=9181307, Predicted=9181307 (err=0)
Expected=1873952, Predicted=1873952 (err=0)
Expected=1246460, Predicted=1246460 (err=0)
Expected=2285382, Predicted=2285382 (err=0)
Expected=3150924, Predicted=3150924 (err=0)
Expected=7631080, Predicted=7631080 (err=0)
Expected=9136716, Predicted=9136716 (err=0)
Expected=6660155, Predicted=6660155 (err=0)
Expected=7283742, Predicted=7283742 (err=0)
Expected=7954204, Predicted=7954204 (err=0)
Expected=5612788, Predicted=5612788 (err=0)
Expected=6959519, Predicted=6959519 (err=0)
Expected=5570572, Predicted=5570572 (err=0)
Expected=112684, Predicted=112684 (err=0)
Expected=6387640, Predicted=6387640 (err=0)
Expected=1019064, Predicted=1019064 (err=0)
Expected=8875361, Predicted=8875361 (err=0)
Expected=2869577, Predicted=2869577 (err=0)
Expected=464026, Predicted=464026 (err=0)
Expected=379746, Predicted=379746 (err=0)
Expected=9954854, Predicted=9954854 (err=0)
Expected=3349323, Predicted=3349323 (err=0)
Expected=760425, Predicted=760425 (err=0)
Expected=8742465, Predicted=8742465 (err=0)
Expected=6312661, Predicted=6312661 (err=0)
Expected=4154826, Predicted=4154826 (err=0)
Expected=8620111, Predicted=8620111 (err=0)
Expected=8007980, Predicted=8007980 (err=0)
Expected=5193831, Predicted=5193831 (err=0)
Expected=8298093, Predicted=8298093 (err=0)
Expected=6009022, Predicted=6009022 (err=0)
Expected=6619699, Predicted=6619699 (err=0)
Expected=5412350, Predicted=5412350 (err=0)
Expected=4011874, Predicted=4011874 (err=0)
Expected=7606006, Predicted=7606006 (err=0)
Expected=3205685, Predicted=3205685 (err=0)
Expected=4309916, Predicted=4309916 (err=0)
Expected=782379, Predicted=782379 (err=0)
Expected=4160691, Predicted=4160691 (err=0)
Expected=6182569, Predicted=6182569 (err=0)
Expected=8642698, Predicted=8642698 (err=0)
Expected=8461269, Predicted=8461269 (err=0)
Expected=1542933, Predicted=1542933 (err=0)
Expected=6558937, Predicted=6558937 (err=0)
Expected=4715994, Predicted=4715994 (err=0)
Expected=5457106, Predicted=5457106 (err=0)
Expected=8867154, Predicted=8867154 (err=0)
Expected=7450641, Predicted=7450641 (err=0)
Expected=9485735, Predicted=9485735 (err=0)
Expected=2843862, Predicted=2843862 (err=0)
Expected=55486, Predicted=55486 (err=0)
Expected=6110631, Predicted=6110631 (err=0)
Expected=1753676, Predicted=1753676 (err=0)
Expected=7503810, Predicted=7503810 (err=0)
Expected=8506829, Predicted=8506829 (err=0)
Expected=30207, Predicted=30207 (err=0)
Expected=3483029, Predicted=3483029 (err=0)
Expected=2374841, Predicted=2374841 (err=0)
Expected=1471471, Predicted=1471471 (err=0)
Expected=2371474, Predicted=2371474 (err=0)
Expected=8917204, Predicted=8917204 (err=0)
Expected=2920554, Predicted=2920554 (err=0)
Expected=8986098, Predicted=8986098 (err=0)
Expected=6536889, Predicted=6536889 (err=0)
Expected=9358556, Predicted=9358556 (err=0)
Expected=2576537, Predicted=2576537 (err=0)
Expected=6348906, Predicted=6348906 (err=0)
Expected=1676424, Predicted=1676424 (err=0)
Expected=4218350, Predicted=4218350 (err=0)
Expected=5459026, Predicted=5459026 (err=0)
Expected=6486147, Predicted=6486147 (err=0)
Expected=9441490, Predicted=9441490 (err=0)
Expected=3614057, Predicted=3614057 (err=0)
Expected=8061283, Predicted=8061283 (err=0)
Expected=4529790, Predicted=4529790 (err=0)
Expected=81495, Predicted=81495 (err=0)
Expected=4794337, Predicted=4794337 (err=0)
Expected=9775869, Predicted=9775869 (err=0)
Expected=6201120, Predicted=6201120 (err=0)
Expected=5378585, Predicted=5378585 (err=0)
Expected=900776, Predicted=900776 (err=0)
Expected=4413401, Predicted=4413401 (err=0)
Expected=6559521, Predicted=6559521 (err=0)
Expected=3325214, Predicted=3325214 (err=0)
Expected=8257067, Predicted=8257067 (err=0)
Expected=7428899, Predicted=7428899 (err=0)
Expected=8306578, Predicted=8306578 (err=0)
Expected=3052007, Predicted=3052007 (err=0)
Expected=9972690, Predicted=9972690 (err=0)
Expected=1019520, Predicted=1019520 (err=0)
Expected=1221027, Predicted=1221027 (err=0)
Expected=3370284, Predicted=3370284 (err=0)
Expected=3518673, Predicted=3518673 (err=0)
Expected=2262555, Predicted=2262555 (err=0)
Expected=4297141, Predicted=4297141 (err=0)
Expected=3988411, Predicted=3988411 (err=0)
Expected=2663985, Predicted=2663985 (err=0)
Expected=7243272, Predicted=7243272 (err=0)
Expected=1606408, Predicted=1606408 (err=0)
Expected=606171, Predicted=606171 (err=0)
Expected=3860321, Predicted=3860321 (err=0)
Expected=2381491, Predicted=2381491 (err=0)
Expected=3089272, Predicted=3089272 (err=0)
Expected=2614403, Predicted=2614403 (err=0)
Expected=8634439, Predicted=8634439 (err=0)
Expected=2973915, Predicted=2973915 (err=0)
Expected=5317497, Predicted=5317497 (err=0)
Expected=3459326, Predicted=3459326 (err=0)
Expected=166956, Predicted=166956 (err=0)
Expected=5882559, Predicted=5882559 (err=0)
Expected=7859869, Predicted=7859869 (err=0)
Expected=7086920, Predicted=7086920 (err=0)
Expected=944032, Predicted=944032 (err=0)
Expected=4934888, Predicted=4934888 (err=0)
Expected=8041915, Predicted=8041915 (err=0)
Expected=682275, Predicted=682275 (err=0)
Expected=4439445, Predicted=4439445 (err=0)
Expected=7235680, Predicted=7235680 (err=0)
Expected=2048526, Predicted=2048526 (err=0)
Expected=9199814, Predicted=9199814 (err=0)
Expected=3372069, Predicted=3372069 (err=0)
Expected=8902751, Predicted=8902751 (err=0)
Expected=2310226, Predicted=2310226 (err=0)
Expected=3700935, Predicted=3700935 (err=0)
Expected=2829210, Predicted=2829210 (err=0)
Expected=195173, Predicted=195173 (err=0)
Expected=9480971, Predicted=9480971 (err=0)
Expected=7101367, Predicted=7101367 (err=0)
Expected=2880413, Predicted=2880413 (err=0)
Expected=9765886, Predicted=9765886 (err=0)
Expected=9147180, Predicted=9147180 (err=0)
Expected=4218840, Predicted=4218840 (err=0)
Expected=8674687, Predicted=8674687 (err=0)
Expected=9698274, Predicted=9698274 (err=0)
Expected=6509282, Predicted=6509282 (err=0)
Expected=4189303, Predicted=4189303 (err=0)
Expected=3655187, Predicted=3655187 (err=0)
Expected=5769720, Predicted=5769720 (err=0)
Expected=8226168, Predicted=8226168 (err=0)
Expected=1615097, Predicted=1615097 (err=0)
Expected=5988988, Predicted=5988988 (err=0)
Expected=9132194, Predicted=9132194 (err=0)
Expected=4803379, Predicted=4803379 (err=0)
Expected=4605326, Predicted=4605326 (err=0)
Expected=3251910, Predicted=3251910 (err=0)
Expected=7988106, Predicted=7988106 (err=0)
Expected=5010443, Predicted=5010443 (err=0)
Expected=2322280, Predicted=2322280 (err=0)
Expected=1212183, Predicted=1212183 (err=0)
Expected=6007150, Predicted=6007150 (err=0)
Expected=895553, Predicted=895553 (err=0)
Expected=4761664, Predicted=4761664 (err=0)
Expected=4832390, Predicted=4832390 (err=0)
Expected=3694486, Predicted=3694486 (err=0)
Expected=3894500, Predicted=3894500 (err=0)
Expected=796114, Predicted=796114 (err=0)
Expected=9497432, Predicted=9497432 (err=0)
Expected=4901306, Predicted=4901306 (err=0)
Expected=4697966, Predicted=4697966 (err=0)
Expected=9891588, Predicted=9891588 (err=0)
Expected=2415059, Predicted=2415059 (err=0)
Expected=22330, Predicted=22330 (err=0)
Expected=8722993, Predicted=8722993 (err=0)
Expected=3410619, Predicted=3410619 (err=0)
Expected=9342852, Predicted=9342852 (err=0)
Expected=8079477, Predicted=8079477 (err=0)
Expected=8237993, Predicted=8237993 (err=0)
Expected=2115665, Predicted=2115665 (err=0)
Expected=5782923, Predicted=5782923 (err=0)
Expected=238581, Predicted=238581 (err=0)
Expected=2193046, Predicted=2193046 (err=0)
Expected=4008410, Predicted=4008410 (err=0)
Expected=4975078, Predicted=4975078 (err=0)
Expected=4695654, Predicted=4695654 (err=0)
Expected=4745422, Predicted=4745422 (err=0)
Expected=2036516, Predicted=2036516 (err=0)
Expected=5012825, Predicted=5012825 (err=0)
Expected=8611861, Predicted=8611861 (err=0)
Expected=6619882, Predicted=6619882 (err=0)
Expected=2969183, Predicted=2969183 (err=0)
Expected=1132610, Predicted=1132610 (err=0)
Expected=3079329, Predicted=3079329 (err=0)
Expected=1254401, Predicted=1254401 (err=0)
Expected=5545428, Predicted=5545428 (err=0)
Expected=1117789, Predicted=1117789 (err=0)
Expected=2114295, Predicted=2114295 (err=0)
Expected=3405906, Predicted=3405906 (err=0)
Expected=5459196, Predicted=5459196 (err=0)
Expected=8603563, Predicted=8603563 (err=0)
Expected=3746767, Predicted=3746767 (err=0)
Expected=16609, Predicted=16609 (err=0)
Expected=9715106, Predicted=9715106 (err=0)
Expected=6266418, Predicted=6266418 (err=0)
Expected=1999180, Predicted=1999180 (err=0)
Expected=5301877, Predicted=5301877 (err=0)
Expected=3131181, Predicted=3131181 (err=0)
Expected=7363057, Predicted=7363057 (err=0)
Expected=2088788, Predicted=2088788 (err=0)
Expected=1293494, Predicted=1293494 (err=0)
Expected=7726927, Predicted=7726927 (err=0)
Expected=6232576, Predicted=6232576 (err=0)
Expected=1621410, Predicted=1621410 (err=0)
Expected=3111586, Predicted=3111586 (err=0)
Expected=3143937, Predicted=3143937 (err=0)
Expected=6429276, Predicted=6429276 (err=0)
Expected=6439108, Predicted=6439108 (err=0)
Expected=3155008, Predicted=3155008 (err=0)
Expected=1860507, Predicted=1860507 (err=0)
Expected=9335200, Predicted=9335200 (err=0)
Expected=1156921, Predicted=1156921 (err=0)
Expected=4045145, Predicted=4045145 (err=0)
Expected=9270050, Predicted=9270050 (err=0)
Expected=1678405, Predicted=1678405 (err=0)
Expected=8424198, Predicted=8424198 (err=0)
Expected=341599, Predicted=341599 (err=0)
Expected=4601042, Predicted=4601042 (err=0)
Expected=8960995, Predicted=8960995 (err=0)
Expected=8594687, Predicted=8594687 (err=0)
Expected=6184043, Predicted=6184043 (err=0)
Expected=5232232, Predicted=5232232 (err=0)
Expected=2056826, Predicted=2056826 (err=0)
Expected=2039721, Predicted=2039721 (err=0)
Expected=6981060, Predicted=6981060 (err=0)
Expected=2829986, Predicted=2829986 (err=0)
Expected=8487901, Predicted=8487901 (err=0)
Expected=4781808, Predicted=4781808 (err=0)
Expected=1023407, Predicted=1023407 (err=0)
Expected=3000068, Predicted=3000068 (err=0)
Expected=1947811, Predicted=1947811 (err=0)
Expected=9831806, Predicted=9831806 (err=0)
Expected=9403287, Predicted=9403287 (err=0)
